date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt,nat_pops_wt,nat_pops
2016-02-14,55,12.04176374512155,11.719300735415583,16.19722672531907,1.7046927903764786,40.839840577161134,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-21,55,12.406181501968296,11.254552600187132,15.400457810052394,2.073694120363568,36.898153209081215,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-28,55,12.728959630320398,10.983752107101827,15.807549102375939,1.8570590276530148,35.74462206567399,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-06,55,13.095975168144534,10.772274194163984,16.161769907210505,2.261557317903604,35.20127203259613,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-13,55,11.315399859605552,10.153273320228259,14.980463761586932,1.8449152630229992,34.710172189707755,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-20,55,10.140102036546827,9.671335526764825,14.230209455142075,1.5134475480359866,34.90294657227234,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-27,55,9.471979234272801,9.284797862426878,13.890094505276057,1.45433373342955,33.80071477123006,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-03,55,8.148566895842967,8.801959573063469,13.235348874604618,1.3571176302533121,37.36746383310349,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-10,55,7.441616648002176,8.496629089918414,13.038042478396878,1.1717316523374257,35.08291806430887,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-17,55,8.012889565980284,8.122538255611754,13.183868255034044,1.1650353152687576,35.07593545223704,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-24,55,6.446449854666708,7.769763457976196,12.005774609087224,1.0291596705068717,34.73465133761985,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-01,55,5.695162097291068,7.49126527070329,12.04974283263574,0.9067748858140522,34.49688239754655,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-08,55,5.597351772033824,7.487193172014392,12.229978821616974,0.923410499450882,34.12108325906227,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-15,55,5.648591747430687,7.7676479834327194,12.022252011440235,0.6420236314511982,34.0384975823304,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
