date,flu,cough,fever,influenza,cold,isPartial,state
2016-08-14,3,6,10,1,33,False,District of Columbia
2016-08-21,3,6,9,0,35,False,District of Columbia
2016-08-28,4,6,9,0,35,False,District of Columbia
2016-09-04,7,10,12,2,33,False,District of Columbia
2016-09-11,9,8,9,1,32,False,District of Columbia
2016-09-18,10,8,12,1,31,False,District of Columbia
2016-09-25,13,7,10,1,35,False,District of Columbia
2016-10-02,15,8,10,1,35,False,District of Columbia
2016-10-09,18,8,8,0,43,False,District of Columbia
2016-10-16,15,9,7,1,35,False,District of Columbia
2016-10-23,15,9,7,1,36,False,District of Columbia
2016-10-30,10,7,12,0,35,False,District of Columbia
2016-11-06,9,9,9,1,34,False,District of Columbia
2016-11-13,10,10,11,1,43,False,District of Columbia
2016-11-20,9,9,9,0,48,False,District of Columbia
2016-11-27,7,14,11,1,39,False,District of Columbia
2016-12-04,10,10,9,1,50,False,District of Columbia
2016-12-11,11,10,10,1,69,False,District of Columbia
2016-12-18,12,10,11,1,53,False,District of Columbia
2016-12-25,10,13,12,1,43,False,District of Columbia
2017-01-01,13,11,10,0,49,False,District of Columbia
2017-01-08,13,14,14,2,53,False,District of Columbia
2017-01-15,14,11,14,1,37,False,District of Columbia
2017-01-22,15,9,11,1,37,False,District of Columbia
2017-01-29,15,11,11,1,41,False,District of Columbia
2017-02-05,18,11,13,2,37,False,District of Columbia
2017-02-12,20,9,17,2,43,False,District of Columbia
2017-02-19,20,11,16,2,42,False,District of Columbia
2017-02-26,14,10,13,2,37,False,District of Columbia
2017-03-05,12,8,12,1,41,False,District of Columbia
2017-03-12,8,9,12,1,44,False,District of Columbia
2017-03-19,12,8,15,1,39,False,District of Columbia
2017-03-26,10,8,12,2,36,False,District of Columbia
2017-04-02,8,9,14,2,39,False,District of Columbia
2017-04-09,7,9,12,0,37,False,District of Columbia
2017-04-16,6,8,12,1,32,False,District of Columbia
2017-04-23,5,7,11,1,35,False,District of Columbia
2017-04-30,4,6,9,1,38,False,District of Columbia
2017-05-07,4,6,9,1,39,False,District of Columbia
2017-05-14,4,8,12,0,38,False,District of Columbia
2017-05-21,4,6,10,0,35,False,District of Columbia
2017-05-28,4,9,9,0,33,False,District of Columbia
2017-06-04,3,7,10,0,35,False,District of Columbia
2017-06-11,4,7,10,0,36,False,District of Columbia
2017-06-18,3,5,10,0,34,False,District of Columbia
2017-06-25,2,5,11,0,34,False,District of Columbia
2017-07-02,3,7,11,1,29,False,District of Columbia
2017-07-09,3,6,10,0,31,False,District of Columbia
2017-07-16,3,6,8,0,33,False,District of Columbia
2017-07-23,5,6,8,0,32,False,District of Columbia
2017-07-30,2,5,10,0,34,False,District of Columbia
2017-08-06,3,4,10,0,35,False,District of Columbia
2017-08-13,3,5,12,1,32,False,District of Columbia
2017-08-20,4,6,12,0,30,False,District of Columbia
2017-08-27,6,6,15,1,37,False,District of Columbia
2017-09-03,6,7,15,1,35,False,District of Columbia
2017-09-10,8,8,13,0,38,False,District of Columbia
2017-09-17,10,5,11,1,36,False,District of Columbia
2017-09-24,14,6,11,1,36,False,District of Columbia
2017-10-01,14,8,12,1,34,False,District of Columbia
2017-10-08,16,9,11,1,31,False,District of Columbia
2017-10-15,15,8,9,1,38,False,District of Columbia
2017-10-22,16,7,12,0,40,False,District of Columbia
2017-10-29,12,9,11,0,42,False,District of Columbia
2017-11-05,10,5,10,0,54,False,District of Columbia
2017-11-12,14,12,8,1,40,False,District of Columbia
2017-11-19,8,9,10,2,41,False,District of Columbia
2017-11-26,12,9,8,2,37,False,District of Columbia
2017-12-03,14,11,10,3,43,False,District of Columbia
2017-12-10,10,7,9,2,55,False,District of Columbia
2017-12-17,11,10,14,1,40,False,District of Columbia
2017-12-24,21,10,11,3,55,False,District of Columbia
2017-12-31,21,10,11,2,100,False,District of Columbia
2018-01-07,33,8,15,1,53,False,District of Columbia
2018-01-14,52,10,19,2,50,False,District of Columbia
2018-01-21,76,9,23,2,40,False,District of Columbia
2018-01-28,58,10,9,4,35,False,District of Columbia
2018-02-04,53,9,14,2,36,False,District of Columbia
2018-02-11,49,9,9,3,28,False,District of Columbia
2018-02-18,27,9,10,1,26,False,District of Columbia
2018-02-25,18,4,11,1,28,False,District of Columbia
2018-03-04,14,6,13,3,32,False,District of Columbia
2018-03-11,12,6,12,1,35,False,District of Columbia
2018-03-18,12,5,12,2,37,False,District of Columbia
2018-03-25,11,5,11,0,30,False,District of Columbia
2018-04-01,12,5,10,0,26,False,District of Columbia
2018-04-08,4,7,9,0,32,False,District of Columbia
2018-04-15,6,7,5,2,25,False,District of Columbia
2018-04-22,5,7,12,3,33,False,District of Columbia
2018-04-29,7,7,15,1,32,False,District of Columbia
2018-05-06,5,6,8,1,33,False,District of Columbia
2018-05-13,5,7,9,1,26,False,District of Columbia
2018-05-20,3,5,16,1,33,False,District of Columbia
2018-05-27,4,9,9,1,33,False,District of Columbia
2018-06-03,5,9,9,0,23,False,District of Columbia
2018-06-10,6,8,6,1,26,False,District of Columbia
2018-06-17,4,6,11,1,31,False,District of Columbia
2018-06-24,3,4,6,0,26,False,District of Columbia
2018-07-01,2,4,11,0,39,False,District of Columbia
2018-07-08,3,7,7,0,27,False,District of Columbia
2018-07-15,3,4,8,1,24,False,District of Columbia
2018-07-22,3,5,12,2,22,False,District of Columbia
2018-07-29,3,4,10,1,32,False,District of Columbia
2018-08-05,2,5,11,1,30,False,District of Columbia
2018-08-12,4,7,12,0,24,False,District of Columbia
2018-08-19,3,5,12,1,27,False,District of Columbia
2018-08-26,6,6,7,2,32,False,District of Columbia
2018-09-02,6,4,9,2,29,False,District of Columbia
2018-09-09,11,4,7,1,22,False,District of Columbia
2018-09-16,12,7,9,1,31,False,District of Columbia
2018-09-23,12,7,11,3,33,False,District of Columbia
2018-09-30,24,7,11,2,35,False,District of Columbia
2018-10-07,19,10,14,3,43,False,District of Columbia
2018-10-14,25,9,11,2,35,False,District of Columbia
2018-10-21,22,7,10,1,41,False,District of Columbia
2018-10-28,24,7,8,2,38,False,District of Columbia
2018-11-04,16,7,9,1,33,False,District of Columbia
2018-11-11,15,8,6,1,38,False,District of Columbia
2018-11-18,16,11,8,1,41,False,District of Columbia
2018-11-25,13,9,10,2,42,False,District of Columbia
2018-12-02,12,10,8,1,49,False,District of Columbia
2018-12-09,13,9,12,1,58,False,District of Columbia
2018-12-16,19,9,12,0,51,False,District of Columbia
2018-12-23,13,15,16,1,37,False,District of Columbia
2018-12-30,19,11,10,1,46,False,District of Columbia
2019-01-06,14,12,9,1,40,False,District of Columbia
2019-01-13,12,7,11,1,42,False,District of Columbia
2019-01-20,13,9,15,1,56,False,District of Columbia
2019-01-27,14,6,13,1,73,False,District of Columbia
2019-02-03,17,8,9,1,42,False,District of Columbia
2019-02-10,14,8,11,1,49,False,District of Columbia
2019-02-17,14,9,12,3,51,False,District of Columbia
2019-02-24,11,8,7,1,42,False,District of Columbia
2019-03-03,13,5,10,1,40,False,District of Columbia
2019-03-10,15,8,15,1,30,False,District of Columbia
2019-03-17,13,9,10,1,33,False,District of Columbia
2019-03-24,13,7,14,1,33,False,District of Columbia
2019-03-31,7,8,12,1,34,False,District of Columbia
2019-04-07,7,7,9,1,33,False,District of Columbia
2019-04-14,6,7,11,1,30,False,District of Columbia
2019-04-21,5,10,9,1,32,False,District of Columbia
2019-04-28,5,6,9,1,22,False,District of Columbia
2019-05-05,5,9,10,0,34,False,District of Columbia
2019-05-12,5,5,14,1,29,False,District of Columbia
2019-05-19,2,6,11,0,26,False,District of Columbia
2019-05-26,7,7,12,1,31,False,District of Columbia
2019-06-02,4,6,10,1,28,False,District of Columbia
2019-06-09,4,6,6,2,27,False,District of Columbia
2019-06-16,2,5,11,2,31,False,District of Columbia
2019-06-23,3,5,11,1,32,False,District of Columbia
2019-06-30,4,3,9,0,32,False,District of Columbia
2019-07-07,3,4,9,0,30,False,District of Columbia
2019-07-14,3,5,8,0,27,False,District of Columbia
2019-07-21,5,2,10,1,28,False,District of Columbia
2019-07-28,4,3,12,2,29,False,District of Columbia
2019-08-04,2,5,10,2,25,False,District of Columbia
2019-08-11,4,6,9,2,32,False,District of Columbia
2019-08-18,5,5,13,2,32,False,District of Columbia
2019-08-25,3,5,9,1,31,False,District of Columbia
2019-09-01,4,7,8,2,32,False,District of Columbia
2019-09-08,9,6,11,1,29,False,District of Columbia
2019-09-15,9,6,9,1,25,False,District of Columbia
2019-09-22,13,7,5,0,40,False,District of Columbia
2019-09-29,21,6,8,1,32,False,District of Columbia
2019-10-06,21,5,7,1,34,False,District of Columbia
2019-10-13,20,7,11,1,31,False,District of Columbia
2019-10-20,19,9,9,1,36,False,District of Columbia
2019-10-27,23,7,7,2,38,False,District of Columbia
2019-11-03,16,6,9,1,35,False,District of Columbia
2019-11-10,15,8,11,1,37,False,District of Columbia
2019-11-17,15,9,12,0,38,True,District of Columbia
2014-11-30,14,9,13,1,35,False,Florida
2014-12-07,13,9,13,2,39,False,Florida
2014-12-14,18,11,14,2,41,False,Florida
2014-12-21,20,12,16,2,35,False,Florida
2014-12-28,20,12,14,2,36,False,Florida
2015-01-04,20,11,12,2,46,False,Florida
2015-01-11,15,8,10,1,34,False,Florida
2015-01-18,12,9,12,2,34,False,Florida
2015-01-25,11,9,11,2,40,False,Florida
2015-02-01,10,9,12,1,35,False,Florida
2015-02-08,9,8,12,1,39,False,Florida
2015-02-15,8,9,11,1,52,False,Florida
2015-02-22,8,9,15,1,36,False,Florida
2015-03-01,9,9,13,1,34,False,Florida
2015-03-08,7,10,16,1,33,False,Florida
2015-03-15,7,9,15,1,31,False,Florida
2015-03-22,6,8,14,1,31,False,Florida
2015-03-29,6,8,14,1,34,False,Florida
2015-04-05,6,8,12,1,33,False,Florida
2015-04-12,7,7,13,1,32,False,Florida
2015-04-19,6,8,12,1,34,False,Florida
2015-04-26,5,8,13,1,33,False,Florida
2015-05-03,5,7,13,1,32,False,Florida
2015-05-10,5,7,12,1,32,False,Florida
2015-05-17,5,7,11,1,32,False,Florida
2015-05-24,5,7,12,1,30,False,Florida
2015-05-31,5,6,12,1,30,False,Florida
2015-06-07,4,6,13,1,28,False,Florida
2015-06-14,3,7,11,0,30,False,Florida
2015-06-21,4,6,11,0,27,False,Florida
2015-06-28,3,6,10,0,30,False,Florida
2015-07-05,4,6,11,0,29,False,Florida
2015-07-12,3,6,11,1,27,False,Florida
2015-07-19,3,6,12,0,29,False,Florida
2015-07-26,3,6,11,0,27,False,Florida
2015-08-02,4,5,11,0,28,False,Florida
2015-08-09,3,6,12,1,30,False,Florida
2015-08-16,4,7,11,1,28,False,Florida
2015-08-23,4,6,10,0,29,False,Florida
2015-08-30,5,7,11,1,28,False,Florida
2015-09-06,6,8,13,1,32,False,Florida
2015-09-13,8,7,12,1,31,False,Florida
2015-09-20,8,7,12,1,31,False,Florida
2015-09-27,12,7,13,1,31,False,Florida
2015-10-04,13,8,12,1,32,False,Florida
2015-10-11,11,9,12,1,32,False,Florida
2015-10-18,11,8,12,1,31,False,Florida
2015-10-25,10,8,12,1,31,False,Florida
2015-11-01,10,8,13,1,33,False,Florida
2015-11-08,10,9,12,1,35,False,Florida
2015-11-15,8,9,11,1,33,False,Florida
2015-11-22,7,9,12,0,38,False,Florida
2015-11-29,7,10,12,1,34,False,Florida
2015-12-06,7,9,12,1,35,False,Florida
2015-12-13,7,10,14,1,38,False,Florida
2015-12-20,8,9,13,1,39,False,Florida
2015-12-27,8,11,13,1,38,False,Florida
2016-01-03,7,10,11,1,42,False,Florida
2016-01-10,7,9,11,1,41,False,Florida
2016-01-17,8,9,12,1,49,False,Florida
2016-01-24,9,10,13,2,46,False,Florida
2016-01-31,10,11,14,2,38,False,Florida
2016-02-07,10,11,13,2,48,False,Florida
2016-02-14,13,12,16,2,40,False,Florida
2016-02-21,13,11,15,2,39,False,Florida
2016-02-28,14,10,15,2,37,False,Florida
2016-03-06,14,11,16,2,34,False,Florida
2016-03-13,11,10,15,2,32,False,Florida
2016-03-20,10,10,13,1,34,False,Florida
2016-03-27,9,9,14,2,32,False,Florida
2016-04-03,8,9,14,1,34,False,Florida
2016-04-10,7,9,13,1,34,False,Florida
2016-04-17,8,8,12,1,34,False,Florida
2016-04-24,6,8,13,1,34,False,Florida
2016-05-01,6,7,11,1,32,False,Florida
2016-05-08,6,9,13,0,34,False,Florida
2016-05-15,6,8,13,1,32,False,Florida
2016-05-22,9,8,13,1,32,False,Florida
2016-05-29,7,8,12,1,34,False,Florida
2016-06-05,4,7,11,1,30,False,Florida
2016-06-12,4,6,11,1,29,False,Florida
2016-06-19,4,7,11,1,29,False,Florida
2016-06-26,3,6,11,0,30,False,Florida
2016-07-03,4,6,11,0,32,False,Florida
2016-07-10,3,6,10,0,31,False,Florida
2016-07-17,3,6,12,1,34,False,Florida
2016-07-24,3,7,11,1,33,False,Florida
2016-07-31,4,6,11,0,31,False,Florida
2016-08-07,3,5,10,0,28,False,Florida
2016-08-14,4,6,10,0,31,False,Florida
2016-08-21,5,6,11,0,33,False,Florida
2016-08-28,6,7,11,0,34,False,Florida
2016-09-04,7,10,12,1,35,False,Florida
2016-09-11,9,9,12,1,33,False,Florida
2016-09-18,9,8,12,1,35,False,Florida
2016-09-25,11,8,13,1,34,False,Florida
2016-10-02,9,7,11,0,30,False,Florida
2016-10-09,10,8,11,1,32,False,Florida
2016-10-16,11,8,12,1,35,False,Florida
2016-10-23,10,8,11,1,35,False,Florida
2016-10-30,10,7,12,1,32,False,Florida
2016-11-06,9,8,11,1,32,False,Florida
2016-11-13,9,8,12,1,38,False,Florida
2016-11-20,8,10,10,1,43,False,Florida
2016-11-27,9,9,12,1,38,False,Florida
2016-12-04,8,9,11,1,43,False,Florida
2016-12-11,9,10,12,1,42,False,Florida
2016-12-18,10,12,13,1,42,False,Florida
2016-12-25,11,12,12,1,42,False,Florida
2017-01-01,12,12,13,1,41,False,Florida
2017-01-08,11,11,11,2,49,False,Florida
2017-01-15,12,11,12,2,37,False,Florida
2017-01-22,11,10,12,1,37,False,Florida
2017-01-29,13,10,15,2,43,False,Florida
2017-02-05,15,11,14,2,38,False,Florida
2017-02-12,15,11,15,2,38,False,Florida
2017-02-19,14,11,16,2,39,False,Florida
2017-02-26,11,10,14,1,36,False,Florida
2017-03-05,11,10,14,1,38,False,Florida
2017-03-12,9,10,13,1,44,False,Florida
2017-03-19,9,11,16,1,38,False,Florida
2017-03-26,9,9,14,1,37,False,Florida
2017-04-02,9,9,13,1,37,False,Florida
2017-04-09,7,9,14,1,37,False,Florida
2017-04-16,8,8,15,1,37,False,Florida
2017-04-23,6,8,13,1,36,False,Florida
2017-04-30,6,8,13,1,36,False,Florida
2017-05-07,5,7,12,1,36,False,Florida
2017-05-14,5,8,13,1,36,False,Florida
2017-05-21,4,8,12,1,35,False,Florida
2017-05-28,8,8,12,2,35,False,Florida
2017-06-04,6,7,12,1,32,False,Florida
2017-06-11,5,8,12,1,32,False,Florida
2017-06-18,5,8,12,1,33,False,Florida
2017-06-25,5,7,11,1,31,False,Florida
2017-07-02,4,7,11,0,33,False,Florida
2017-07-09,4,7,11,1,32,False,Florida
2017-07-16,4,6,10,1,34,False,Florida
2017-07-23,4,7,11,1,32,False,Florida
2017-07-30,4,6,11,1,32,False,Florida
2017-08-06,5,7,11,1,32,False,Florida
2017-08-13,5,7,10,1,32,False,Florida
2017-08-20,5,7,11,1,31,False,Florida
2017-08-27,7,7,15,1,33,False,Florida
2017-09-03,5,7,11,0,29,False,Florida
2017-09-10,5,7,12,1,32,False,Florida
2017-09-17,9,7,11,1,31,False,Florida
2017-09-24,11,7,11,1,31,False,Florida
2017-10-01,11,7,10,1,31,False,Florida
2017-10-08,12,8,12,1,33,False,Florida
2017-10-15,12,9,12,1,35,False,Florida
2017-10-22,13,9,12,1,42,False,Florida
2017-10-29,12,10,12,1,42,False,Florida
2017-11-05,12,11,12,1,40,False,Florida
2017-11-12,12,11,12,1,38,False,Florida
2017-11-19,10,10,14,1,37,False,Florida
2017-11-26,12,11,14,1,39,False,Florida
2017-12-03,13,11,13,1,44,False,Florida
2017-12-10,13,11,13,1,61,False,Florida
2017-12-17,15,13,14,2,45,False,Florida
2017-12-24,19,15,15,2,51,False,Florida
2017-12-31,21,14,13,2,90,False,Florida
2018-01-07,41,15,17,4,50,False,Florida
2018-01-14,66,14,18,5,61,False,Florida
2018-01-21,95,16,20,6,47,False,Florida
2018-01-28,100,15,20,8,47,False,Florida
2018-02-04,68,15,20,5,42,False,Florida
2018-02-11,46,13,17,4,38,False,Florida
2018-02-18,28,11,16,3,36,False,Florida
2018-02-25,21,11,14,2,36,False,Florida
2018-03-04,15,10,14,2,40,False,Florida
2018-03-11,12,11,14,1,43,False,Florida
2018-03-18,11,11,14,1,39,False,Florida
2018-03-25,12,11,14,2,38,False,Florida
2018-04-01,10,10,14,1,36,False,Florida
2018-04-08,9,9,12,1,36,False,Florida
2018-04-15,7,9,13,1,36,False,Florida
2018-04-22,7,9,13,1,36,False,Florida
2018-04-29,6,9,13,1,35,False,Florida
2018-05-06,6,9,14,1,36,False,Florida
2018-05-13,5,8,13,1,32,False,Florida
2018-05-20,5,9,13,1,33,False,Florida
2018-05-27,5,9,13,1,33,False,Florida
2018-06-03,5,9,13,1,32,False,Florida
2018-06-10,5,8,13,0,34,False,Florida
2018-06-17,4,8,12,0,32,False,Florida
2018-06-24,4,8,12,0,32,False,Florida
2018-07-01,4,8,12,0,33,False,Florida
2018-07-08,4,8,11,0,33,False,Florida
2018-07-15,4,8,11,0,32,False,Florida
2018-07-22,4,7,11,0,32,False,Florida
2018-07-29,4,7,11,0,32,False,Florida
2018-08-05,4,7,11,0,34,False,Florida
2018-08-12,5,7,12,0,34,False,Florida
2018-08-19,6,7,12,1,35,False,Florida
2018-08-26,7,8,12,1,35,False,Florida
2018-09-02,10,8,12,1,36,False,Florida
2018-09-09,12,9,12,1,35,False,Florida
2018-09-16,12,10,12,1,38,False,Florida
2018-09-23,15,10,13,1,34,False,Florida
2018-09-30,17,9,12,1,37,False,Florida
2018-10-07,16,9,12,1,34,False,Florida
2018-10-14,23,10,13,1,37,False,Florida
2018-10-21,19,9,13,1,38,False,Florida
2018-10-28,17,10,13,1,37,False,Florida
2018-11-04,15,10,13,1,36,False,Florida
2018-11-11,14,10,14,1,47,False,Florida
2018-11-18,12,11,12,1,39,False,Florida
2018-11-25,14,12,13,1,60,False,Florida
2018-12-02,14,12,12,1,68,False,Florida
2018-12-09,13,12,14,1,69,False,Florida
2018-12-16,15,13,14,2,53,False,Florida
2018-12-23,18,15,16,2,50,False,Florida
2018-12-30,20,14,14,2,43,False,Florida
2019-01-06,17,12,13,2,44,False,Florida
2019-01-13,14,12,13,2,45,False,Florida
2019-01-20,14,11,15,2,51,False,Florida
2019-01-27,15,11,14,2,65,False,Florida
2019-02-03,20,13,16,2,50,False,Florida
2019-02-10,19,12,15,2,55,False,Florida
2019-02-17,18,12,16,2,49,False,Florida
2019-02-24,15,11,15,1,44,False,Florida
2019-03-03,15,12,15,2,45,False,Florida
2019-03-10,15,12,15,1,41,False,Florida
2019-03-17,13,12,14,1,40,False,Florida
2019-03-24,12,11,14,2,39,False,Florida
2019-03-31,10,11,14,1,38,False,Florida
2019-04-07,9,10,13,1,38,False,Florida
2019-04-14,9,9,13,1,38,False,Florida
2019-04-21,8,9,13,1,38,False,Florida
2019-04-28,8,10,13,1,37,False,Florida
2019-05-05,7,10,12,1,37,False,Florida
2019-05-12,6,9,12,1,38,False,Florida
2019-05-19,6,9,14,1,40,False,Florida
2019-05-26,5,9,13,1,38,False,Florida
2019-06-02,5,9,13,1,36,False,Florida
2019-06-09,5,8,12,1,33,False,Florida
2019-06-16,5,8,13,1,35,False,Florida
2019-06-23,5,8,11,1,35,False,Florida
2019-06-30,4,8,11,1,33,False,Florida
2019-07-07,4,9,12,1,33,False,Florida
2019-07-14,4,8,11,1,34,False,Florida
2019-07-21,4,7,11,0,33,False,Florida
2019-07-28,4,8,11,1,34,False,Florida
2019-08-04,5,7,12,1,33,False,Florida
2019-08-11,6,8,12,0,33,False,Florida
2019-08-18,7,8,12,1,36,False,Florida
2019-08-25,7,8,11,1,34,False,Florida
2019-09-01,8,8,11,1,36,False,Florida
2019-09-08,9,9,12,1,37,False,Florida
2019-09-15,13,9,12,1,35,False,Florida
2019-09-22,15,10,12,1,36,False,Florida
2019-09-29,18,10,12,1,38,False,Florida
2019-10-06,20,10,13,1,38,False,Florida
2019-10-13,19,10,14,1,39,False,Florida
2019-10-20,18,10,13,1,38,False,Florida
2019-10-27,18,10,13,1,41,False,Florida
2019-11-03,18,12,14,2,43,False,Florida
2019-11-10,18,12,14,2,52,False,Florida
2019-11-17,20,13,15,1,54,True,Florida
2014-11-30,12,7,9,2,26,False,Georgia
2014-12-07,12,7,10,1,27,False,Georgia
2014-12-14,24,9,11,2,26,False,Georgia
2014-12-21,23,10,12,2,27,False,Georgia
2014-12-28,20,10,10,2,26,False,Georgia
2015-01-04,15,8,8,1,42,False,Georgia
2015-01-11,12,6,9,1,25,False,Georgia
2015-01-18,10,6,8,1,24,False,Georgia
2015-01-25,10,7,8,1,23,False,Georgia
2015-02-01,7,6,9,1,25,False,Georgia
2015-02-08,7,7,9,1,27,False,Georgia
2015-02-15,7,6,8,1,37,False,Georgia
2015-02-22,7,6,10,1,25,False,Georgia
2015-03-01,7,6,9,1,24,False,Georgia
2015-03-08,7,7,10,1,22,False,Georgia
2015-03-15,5,5,9,0,21,False,Georgia
2015-03-22,5,5,9,1,22,False,Georgia
2015-03-29,4,5,9,1,23,False,Georgia
2015-04-05,3,6,9,1,19,False,Georgia
2015-04-12,4,6,8,1,19,False,Georgia
2015-04-19,4,5,9,1,19,False,Georgia
2015-04-26,3,6,7,1,21,False,Georgia
2015-05-03,2,5,8,1,22,False,Georgia
2015-05-10,3,5,8,0,21,False,Georgia
2015-05-17,3,5,8,0,18,False,Georgia
2015-05-24,3,6,8,0,19,False,Georgia
2015-05-31,3,4,8,0,18,False,Georgia
2015-06-07,3,4,8,0,18,False,Georgia
2015-06-14,3,4,7,0,17,False,Georgia
2015-06-21,2,4,7,1,17,False,Georgia
2015-06-28,2,3,7,0,17,False,Georgia
2015-07-05,3,3,7,0,16,False,Georgia
2015-07-12,3,4,8,0,17,False,Georgia
2015-07-19,3,4,8,0,17,False,Georgia
2015-07-26,2,4,8,0,17,False,Georgia
2015-08-02,2,3,8,0,18,False,Georgia
2015-08-09,2,4,8,0,18,False,Georgia
2015-08-16,4,4,8,0,19,False,Georgia
2015-08-23,3,5,8,0,19,False,Georgia
2015-08-30,4,5,9,1,20,False,Georgia
2015-09-06,4,5,9,0,22,False,Georgia
2015-09-13,6,6,9,0,20,False,Georgia
2015-09-20,6,6,10,1,20,False,Georgia
2015-09-27,8,5,9,1,19,False,Georgia
2015-10-04,10,6,7,1,20,False,Georgia
2015-10-11,9,7,8,1,20,False,Georgia
2015-10-18,11,6,9,1,26,False,Georgia
2015-10-25,9,6,9,1,23,False,Georgia
2015-11-01,7,6,9,1,21,False,Georgia
2015-11-08,7,7,9,1,25,False,Georgia
2015-11-15,8,7,9,1,26,False,Georgia
2015-11-22,6,9,9,0,29,False,Georgia
2015-11-29,6,6,9,0,27,False,Georgia
2015-12-06,5,8,10,0,25,False,Georgia
2015-12-13,5,8,10,1,27,False,Georgia
2015-12-20,5,7,8,0,28,False,Georgia
2015-12-27,5,9,10,0,25,False,Georgia
2016-01-03,5,7,9,0,30,False,Georgia
2016-01-10,5,7,8,1,29,False,Georgia
2016-01-17,5,8,9,1,34,False,Georgia
2016-01-24,5,8,8,1,27,False,Georgia
2016-01-31,5,6,9,0,25,False,Georgia
2016-02-07,6,7,9,0,32,False,Georgia
2016-02-14,8,8,10,1,25,False,Georgia
2016-02-21,9,6,10,1,23,False,Georgia
2016-02-28,10,7,10,1,24,False,Georgia
2016-03-06,9,8,12,1,24,False,Georgia
2016-03-13,8,7,12,1,22,False,Georgia
2016-03-20,8,6,9,1,24,False,Georgia
2016-03-27,7,6,10,1,21,False,Georgia
2016-04-03,7,7,9,0,22,False,Georgia
2016-04-10,5,5,10,1,23,False,Georgia
2016-04-17,6,6,9,1,22,False,Georgia
2016-04-24,4,5,9,0,21,False,Georgia
2016-05-01,4,5,8,0,22,False,Georgia
2016-05-08,5,5,9,0,22,False,Georgia
2016-05-15,3,4,9,0,20,False,Georgia
2016-05-22,8,5,8,0,21,False,Georgia
2016-05-29,5,5,9,0,21,False,Georgia
2016-06-05,3,5,8,0,19,False,Georgia
2016-06-12,3,4,8,0,19,False,Georgia
2016-06-19,3,4,8,0,19,False,Georgia
2016-06-26,2,4,7,0,19,False,Georgia
2016-07-03,2,4,7,0,18,False,Georgia
2016-07-10,2,4,6,0,19,False,Georgia
2016-07-17,2,3,8,0,21,False,Georgia
2016-07-24,2,3,8,0,21,False,Georgia
2016-07-31,2,4,8,0,19,False,Georgia
2016-08-07,2,3,7,0,18,False,Georgia
2016-08-14,3,4,8,0,20,False,Georgia
2016-08-21,3,5,8,0,21,False,Georgia
2016-08-28,3,6,7,0,23,False,Georgia
2016-09-04,5,6,8,1,24,False,Georgia
2016-09-11,5,6,8,1,19,False,Georgia
2016-09-18,6,5,8,1,20,False,Georgia
2016-09-25,8,5,9,0,22,False,Georgia
2016-10-02,7,4,8,0,20,False,Georgia
2016-10-09,7,6,8,0,23,False,Georgia
2016-10-16,7,6,8,1,22,False,Georgia
2016-10-23,8,6,9,0,23,False,Georgia
2016-10-30,7,6,9,0,21,False,Georgia
2016-11-06,7,6,7,1,24,False,Georgia
2016-11-13,7,7,8,1,30,False,Georgia
2016-11-20,6,8,8,0,29,False,Georgia
2016-11-27,6,8,8,0,30,False,Georgia
2016-12-04,6,7,7,1,34,False,Georgia
2016-12-11,6,8,8,1,34,False,Georgia
2016-12-18,10,8,10,1,34,False,Georgia
2016-12-25,9,9,10,1,29,False,Georgia
2017-01-01,9,8,9,0,34,False,Georgia
2017-01-08,9,7,10,1,31,False,Georgia
2017-01-15,11,7,8,1,22,False,Georgia
2017-01-22,10,7,9,1,24,False,Georgia
2017-01-29,12,7,12,1,28,False,Georgia
2017-02-05,17,8,11,1,27,False,Georgia
2017-02-12,18,8,12,1,26,False,Georgia
2017-02-19,15,8,12,1,24,False,Georgia
2017-02-26,10,7,10,1,24,False,Georgia
2017-03-05,11,8,10,1,25,False,Georgia
2017-03-12,10,7,10,1,29,False,Georgia
2017-03-19,11,7,13,1,25,False,Georgia
2017-03-26,10,6,11,1,24,False,Georgia
2017-04-02,7,6,8,1,22,False,Georgia
2017-04-09,5,5,9,1,23,False,Georgia
2017-04-16,5,5,10,0,23,False,Georgia
2017-04-23,3,5,8,1,22,False,Georgia
2017-04-30,3,6,9,0,24,False,Georgia
2017-05-07,3,5,8,0,23,False,Georgia
2017-05-14,3,6,8,0,24,False,Georgia
2017-05-21,2,5,8,0,21,False,Georgia
2017-05-28,3,5,7,0,21,False,Georgia
2017-06-04,3,4,8,0,20,False,Georgia
2017-06-11,3,4,8,0,20,False,Georgia
2017-06-18,2,4,8,0,19,False,Georgia
2017-06-25,3,4,8,0,20,False,Georgia
2017-07-02,2,4,8,0,21,False,Georgia
2017-07-09,2,4,7,0,21,False,Georgia
2017-07-16,2,5,7,0,22,False,Georgia
2017-07-23,2,4,7,0,21,False,Georgia
2017-07-30,3,4,7,0,18,False,Georgia
2017-08-06,2,4,7,0,19,False,Georgia
2017-08-13,3,5,9,0,21,False,Georgia
2017-08-20,4,5,7,0,21,False,Georgia
2017-08-27,5,5,10,0,21,False,Georgia
2017-09-03,4,5,8,0,22,False,Georgia
2017-09-10,4,4,7,0,21,False,Georgia
2017-09-17,7,5,7,0,20,False,Georgia
